NeuronID,NormDoC
2448,0.222529371112647
2450,0.431928127159641
2451,0.162404975812025
2452,0.123013130615066
2454,0.377332411886662
2455,0.118866620594333
2460,0.135452660677263
2464,0.167933655839668
2465,0.33379405666897
2467,0.0621976503109883
2473,0.297857636489288
2479,0.205252246026261
2481,0.0400829302004147
2484,0.245335176226676
2485,0.229440221147201
2486,0.0393918451969592
2488,0.199723565998618
2491,0.313061506565308
2494,0.272978576364893
2495,0.272287491361438
2497,0.256392536281963
2500,0.160331720801659
2502,0.444367657221838
2504,0.173462335867312
2506,0.0200414651002073
2507,0.349689011748445
2511,0.272978576364893
2514,0.413268832066344
2516,0.302004146510021
2517,0.0621976503109883
2521,0.127850725639254
2522,0.0608154803040774
2528,0.174844505874223
2529,0.0932964754664824
2530,0.475466482377332
2532,0.201105736005529
2535,0.0269523151347616
2541,0.227366966136835
2545,0.331029716655149
2549,0.364201796821009
2550,0.170006910850035
2551,0.322736696613684
2555,0.340704906703525
2556,0.427090532135453
2558,0.0532135452660677
2559,0.0573600552868003
2566,0.0407740152038701
2567,0.206634416033172
2570,0.118175535590878
2572,0.0926053904630269
2573,0.0594333102971666
2575,0.173462335867312
2577,0.222529371112647
2581,0.319281271596406
2582,0.198341395991707
2585,0.143054595715273
2589,0.241879751209399
2591,0.328265376641327
2594,0.263303386316517
2599,0.159640635798203
2602,0.0241879751209399
2606,0.250172771250864
2610,0.296475466482377
2612,0.25984796129924
2613,0.109191430545957
2614,0.24464409122322
2619,0.220456116102281
2620,0.261230131306151
2621,0.263303386316517
2622,0.205943331029717
2623,0.105044920525225
2624,0.440221147201106
2625,0.414651002073255
2629,0.377332411886662
2631,0.179682100898411
2637,0.0393918451969592
2640,0.262612301313062
2643,0.420870767104354
2645,0.248099516240498
2648,0.142363510711818
2649,0.0193503800967519
2650,0.0746371803731859
2651,0.0566689702833449
2653,0.354526606772633
2654,0.340704906703525
2659,0.125086385625432
2661,0.0628887353144437
2662,0.166551485832757
2664,0.172771250863856
2665,0.265376641326883
2667,0.121630960608155
2671,0.511402902557015
2673,0.169315825846579
2674,0.250863856254319
2677,0.0608154803040774
2682,0.362128541810643
2684,0.217691776088459
2687,0.281271596406358
2690,0.00898410504492053
2695,0.21907394609537
2697,0.411195577055978
2705,0.210780926053905
2707,0.12232204561161
2709,0.31720801658604
2712,0.409813407049067
2718,0.264685556323428
2720,0.130615065653075
2721,0.027643400138217
2722,0.351071181755356
2729,0.351071181755356
2730,0.0856945404284727
2731,0.0027643400138217
2733,0.177608845888044
2736,0.256392536281963
2737,0.241188666205943
2739,0.259156876295784
2740,0.0214236351071182
2742,0.199723565998618
2743,0.234277816171389
2744,0.468555632342778
2745,0.206634416033172
2749,0.42294402211472
2751,0.219765031098825
2753,0.219765031098825
2755,0.394609536973048
2758,0.299930891499654
2760,0.516240497581203
2762,0.531444367657222
2764,0.325501036627505
2765,0.476157567380788
2768,0.196268140981341
2769,0.087767795438839
2771,0.25984796129924
2773,0.0331720801658604
2774,0.321354526606773
2776,0.0863856254319281
2777,0.279198341395992
2780,0.255701451278507
2781,0.340013821700069
2783,0.0843123704215619
2787,0.280580511402903
2789,0.082930200414651
2790,0.232895646164478
2791,0.0746371803731859
2792,0.314443676572218
2797,0.0366275051831375
2805,0.384243261921216
2806,0.0946786454733932
2808,0.156185210780926
2809,0.0497581202487906
2810,0.0331720801658604
2815,0.434692467173462
2816,0.225293711126469
2820,0.236351071181755
2824,0.00898410504492053
2825,0.193503800967519
2826,0.355217691776089
2828,0.151347615756738
2831,0.143745680718728
2835,0.177608845888044
2837,0.315825846579129
4882,0.0117484450587422
4892,0.00621976503109883
4893,0.00760193503800968
4900,0.0345542501727713
4901,0.0290255701451279
4902,0.165860400829302
4903,0.142363510711818
4904,0.0483759502418798
4905,0.0200414651002073
4906,0.16309606081548
4907,0.0435383552176918
4908,0.0193503800967519
4909,0.225984796129924
4910,0.0400829302004147
4911,0.0407740152038701
4912,0.0732550103662751
4913,0.0255701451278507
4919,0.201105736005529
4920,0.0580511402902557
4921,0.203178991015895
4922,0.0435383552176918
4923,0.0152038700760194
4924,0.0380096751900484
4925,0.0373185901865929
4926,0.114720110573601
4927,0.0310988251554941
4928,0.292328956461645
4929,0.0988251554941258
4930,0.0234968901174845
4931,0.270905321354527
4932,0.0158949550794748
4933,0.120939875604699
4934,0.295093296475467
4935,0.473393227366966
4936,0.248790601243953
4937,0.203178991015895
4938,0.212854181064271
4939,0.144436765722184
4940,0.195577055977885
4941,0.0241879751209399
4942,0.0145127850725639
4943,0.0117484450587422
4944,0.00483759502418798
4945,0.160331720801659
4946,0.00414651002073255
4947,0.0635798203178991
4948,0.0310988251554941
4949,0.0677263303386317
4950,0.0345542501727713
4951,0.0774015203870076
4952,0.105044920525225
4953,0.0580511402902557
4954,0.0407740152038701
4955,0.0214236351071182
4956,0.0241879751209399
4957,0.328265376641327
4958,0.296475466482377
4959,0.228749136143746
4960,0.27643400138217
4961,0.426399447131997
4962,0.00345542501727713
4963,0.293711126468556
4964,0.435383552176918
4965,0.411195577055978
4966,0.0891499654457498
4967,0.0310988251554941
4968,0.194194885970974
4969,0.368348306841742
4970,0.0774015203870076
4971,0.193503800967519
4972,0.0435383552176918
4973,0.0290255701451279
4976,0.210780926053905
4977,0.0179682100898411
4978,0.00898410504492053
4979,0.0283344851416724
4980,0.00760193503800968
4981,0.0172771250863856
4982,0.12992398064962
4983,0.266067726330339
4984,0.00621976503109883
4985,0.0165860400829302
4986,0.00483759502418798
4987,0.176917760884589
4988,0.378023496890118
4989,0.328956461644782
4990,0.469246717346234
4991,0.124395300621977
4992,0.344160331720802
4993,0.10573600552868
4994,0.118866620594333
4995,0.0697995853489979
4996,0.148583275742916
4997,0.078092605390463
4998,0.0387007601935038
5003,0.027643400138217
5004,0.218382861091914
5005,0.295784381478922
5006,0.0172771250863856
5007,0.0863856254319281
5008,0.0566689702833449
5009,0.27643400138217
5010,0.219765031098825
5011,0.386316516931583
5012,0.30822391154112
5013,0.0794747753973739
5014,0.0234968901174845
5015,0.217691776088459
5016,0.360055286800276
5017,0.027643400138217
5018,0.144436765722184
5019,0.232204561161023
5020,0.0974429854872149
5021,0.25984796129924
5022,0.275051831375259
5023,0.263994471319972
5027,0.377332411886662
5028,0.208707671043538
5029,0.438147892190739
5030,0.0110573600552868
5031,0.114029025570145
5032,0.0635798203178991
5033,0.393227366966137
5034,0.236351071181755
5035,0.279198341395992
5036,0.313752591568763
5037,0.237042156185211
5038,0.134761575673808
5039,0.438147892190739
5040,0.21907394609537
5041,0.297857636489288
5042,0.190739460953697
5043,0.275051831375259
5044,0.185901865929509
5045,0.0490670352453352
5046,0.167242570836213
5047,0.141672425708362
5048,0.191430545957153
5050,0.316516931582585
5051,0.286109191430546
5052,0.161022805805114
5053,0.0642709053213545
5054,0.205252246026261
5055,0.310297166551486
5056,0.320663441603317
5057,0.148583275742916
5058,0.00967519004837595
5059,0.337249481686247
5060,0.0131306150656531
5061,0.111955770559779
5062,0.30822391154112
5063,0.210089841050449
5064,0.179682100898411
5065,0.259156876295784
5066,0.319972356599862
5067,0.331029716655149
5072,0.280580511402903
5073,0.272978576364893
5074,0.391845196959226
5075,0.0255701451278507
5076,0.362128541810643
5077,0.338631651693158
5078,0.32480995162405
5079,0.194194885970974
5080,0.0697995853489979
5081,0.200414651002073
5082,0.485832757429164
5083,0.447823082239115
5084,0.436074637180373
5085,0.295784381478922
5086,0.107809260539046
5087,0.109191430545957
5088,0.288873531444368
5089,0.387007601935038
5090,0.082930200414651
5091,0.120939875604699
5092,0.248790601243953
5093,0.120939875604699
5094,0.0172771250863856
5096,0.0366275051831375
5098,0.158258465791292
5099,0.145127850725639
5100,0.217691776088459
5101,0.0117484450587422
5102,0.234968901174845
5103,0.0449205252246026
5104,0.0310988251554941
5105,0.078092605390463
5106,0.196959225984796
5107,0.0988251554941258
5108,0.390463026952315
5109,0.335176226675881
5110,0.0110573600552868
5111,0.33379405666897
5112,0.27643400138217
5113,0.0110573600552868
5114,0.174844505874223
5115,0.0110573600552868
5116,0.106427090532135
5117,0.145818935729095
5118,0.171389080856945
5119,0.437456807187284
5120,0.220456116102281
5121,0.218382861091914
5122,0.214236351071182
5123,0.197650310988252
5124,0.255010366275052
5125,0.207325501036628
5126,0.0850034554250173
5128,0.0103662750518314
5129,0.310297166551486
5130,0.000691085003455425
5131,0.167933655839668
5132,0.0704906703524534
5133,0.0158949550794748
5134,0.143054595715273
5135,0.222529371112647
5136,0.327574291637871
5137,0.0366275051831375
5138,0.0946786454733932
5139,0.0172771250863856
5140,0.0421561852107809
5141,0.318590186592951
5142,0.212163096060816
5143,0.322736696613684
5144,0.391154111955771
5145,0.0587422252937111
5146,0.0456116102280581
5147,0.0027643400138217
5148,0.342778161713891
5149,0.543192812715964
5150,0.31720801658604
5151,0.506565307532827
5152,0.0248790601243953
5153,0.53628196268141
5154,0.0545957152729786
5155,0.340704906703525
5156,0.290255701451279
5159,0.204561161022806
5161,0.0359364201796821
5162,0.44713199723566
5163,0.243953006219765
5164,0.0373185901865929
5165,0.167933655839668
5166,0.0221147201105736
5167,0.133379405666897
5168,0.206634416033172
5169,0.173462335867312
5170,0.134070490670352
5171,0.250172771250864
5172,0.0684174153420871
5173,0.28403593642018
5174,0.183137525915688
5175,0.157567380787837
5176,0.0297166551485833
5177,0.400138217000691
5178,0.0428472702142364
5179,0.230822391154112
5180,0.306841741534209
5181,0.373876986869385
5182,0.310988251554941
5183,0.0117484450587422
5184,0.0463026952315135
5185,0.331029716655149
5186,0.0594333102971666
5187,0.0594333102971666
5188,0.0469937802349689
5189,0.325501036627505
5190,0.0663441603317208
5191,0.223220456116102
5194,0.201796821008984
5195,0.00967519004837595
5196,0.0186592950932965
5197,0.0428472702142364
5198,0.0684174153420871
5199,0.152038700760194
5200,0.00898410504492053
5201,0.323427781617139
5202,0.164478230822391
5203,0.293711126468556
5204,0.409122322045612
5205,0.349689011748445
5206,0.319972356599862
5207,0.0428472702142364
5208,0.192812715964064
5209,0.414651002073255
5210,0.262612301313062
5211,0.319972356599862
5212,0.332411886662059
5213,0.140290255701451
5214,0.185901865929509
5215,0.0608154803040774
5216,0.310297166551486
5217,0.424326192121631
5218,0.171389080856945
5219,0.305459571527298
5220,0.144436765722184
5223,0.00414651002073255
5224,0.28403593642018
5225,0.0393918451969592
5226,0.00483759502418798
5227,0.00414651002073255
5228,0.00760193503800968
5229,0.145818935729095
5230,0.189357290946786
5231,0.277816171389081
5232,0.219765031098825
5233,0.0435383552176918
5234,0.20248790601244
5235,0.173462335867312
5236,0.174844505874223
5237,0.190048375950242
5238,0.41534208707671
5239,0.368348306841742
5240,0.0304077401520387
5241,0.0497581202487906
5242,0.210089841050449
5243,0.123704215618521
5244,0.0131306150656531
5245,0.0165860400829302
5246,0.0165860400829302
5250,0.00967519004837595
5251,0.0511402902557015
5252,0.0297166551485833
5253,0.140981340704907
5254,0.474084312370422
5255,0.147892190739461
5256,0.232895646164478
5257,0.104353835521769
5258,0.132688320663442
5259,0.255010366275052
5260,0.369039391845197
5261,0.258465791292329
5262,0.38217000691085
5263,0.400138217000691
5264,0.245335176226676
5265,0.338631651693158
5266,0.111955770559779
5267,0.345542501727713
5268,0.0359364201796821
5269,0.0697995853489979
5270,0.0186592950932965
5271,0.16309606081548
5272,0.0476848652384243
5273,0.0172771250863856
5274,0.0400829302004147
5275,0.214236351071182
5278,0.0870767104353836
5280,0.204561161022806
5281,0.128541810642709
5282,0.288182446440912
5283,0.0442294402211472
5284,0.148583275742916
5285,0.215618521078093
5286,0.397373876986869
5287,0.230131306150657
5288,0.215618521078093
5289,0.0421561852107809
5290,0.257083621285418
5291,0.022805805114029
5292,0.288182446440912
5293,0.368348306841742
5294,0.262612301313062
5295,0.326192121630961
5296,0.337940566689703
5297,0.230822391154112
5298,0.337249481686247
5299,0.355908776779544
5300,0.24464409122322
5301,0.297166551485833
5302,0.36558396682792
5306,0.321354526606773
5307,0.346924671734623
5308,0.400138217000691
5309,0.378714581893573
5310,0.0684174153420871
5311,0.100207325501037
5312,0.0269523151347616
5313,0.181755355908777
5314,0.336558396682792
5315,0.411886662059433
5316,0.394609536973048
5317,0.210089841050449
5318,0.223911541119558
5319,0.402211472011057
5320,0.265376641326883
5321,0.0165860400829302
5322,0.119557705597789
5323,0.30822391154112
5324,0.399447131997236
5325,0.344851416724257
5326,0.315825846579129
5327,0.257774706288874
5328,0.460262612301313
5329,0.375259156876296
5330,0.0960608154803041
5331,0.14651002073255
5332,0.222529371112647
5333,0.115411195577056
5334,0.299930891499654
5335,0.0304077401520387
5336,0.050449205252246
5337,0.199032480995162
5338,0.0732550103662751
5340,0.449896337249482
5341,0.414651002073255
5344,0.30822391154112
5357,0.270214236351071
5360,0.285418106427091
5363,0.225984796129924
5364,0.464409122322046
5367,0.221147201105736
5368,0.11333794056669
5371,0.0891499654457498
5372,0.217691776088459
5373,0.123013130615066
5374,0.0905321354526607
5377,0.256392536281963
5379,0.255010366275052
5380,0.0711817553559088
5384,0.265376641326883
5386,0.0850034554250173
5389,0.280580511402903
5391,0.143745680718728
5392,0.00967519004837595
5394,0.364201796821009
5398,0.267449896337249
5399,0.00207325501036628
5406,0.469937802349689
5407,0.0580511402902557
5413,0.219765031098825
5414,0.0746371803731859
5415,0.00621976503109883
5416,0.221838286109191
5417,0.266758811333794
5418,0.319281271596406
5419,0.286109191430546
5422,0.213545266067726
5423,0.100898410504492
5426,0.314443676572218
5429,0.0974429854872149
5430,0.15411195577056
5433,0.199032480995162
5435,0.087767795438839
5437,0.163787145818936
5439,0.0221147201105736
5442,0.400138217000691
5444,0.362128541810643
5448,0.485832757429164
5449,0.246717346233587
5452,0.0456116102280581
5454,0.0103662750518314
5457,0.0200414651002073
5460,0.225984796129924
5461,0.00760193503800968
5463,0.270905321354527
5464,0.1782999308915
5465,0.169315825846579
5466,0.11333794056669
5468,0.371112646855563
5470,0.313061506565308
5471,0.0449205252246026
5473,0.24464409122322
5474,0.237733241188666
5476,0.307532826537664
5478,0.291637871458189
5482,0.393918451969592
5485,0.102971665514858
5488,0.0932964754664824
5491,0.0801658604008293
5492,0.0193503800967519
5496,0.0615065653075328
5497,0.0932964754664824
5499,0.00207325501036628
5500,0.400138217000691
5501,0.0566689702833449
5504,0.0380096751900484
5506,0.0082930200414651
5507,0.440221147201106
5508,0.224602626123013
5509,0.491361437456807
5510,0.421561852107809
5516,0.0580511402902557
5523,0.0214236351071182
5524,0.0158949550794748
5525,0.236351071181755
5526,0.234277816171389
5528,0.0193503800967519
5530,0.236351071181755
5532,0.168624740843124
5534,0.0856945404284727
5535,0.121630960608155
5538,0.24326192121631
5539,0.145127850725639
5540,0.181755355908777
5547,0.254319281271596
5548,0.151347615756738
5549,0.250172771250864
5552,0.237042156185211
5553,0.25224602626123
5555,0.0559778852798894
5556,0.333102971665515
5559,0.42294402211472
5561,0.196268140981341
5563,0.0145127850725639
5569,0.0725639253628196
5573,0.0165860400829302
5574,0.0746371803731859
5575,0.116102280580511
5578,0.425017277125086
5579,0.0912232204561161
5580,0.30822391154112
5581,0.24464409122322
5583,0.131997235659986
5586,0.156876295784381
5588,0.214927436074637
5592,0.269523151347616
5598,0.364201796821009
5599,0.123704215618521
5600,0.240497581202488
5601,0.152729785763649
5603,0.180373185901866
5605,0.409122322045612
5606,0.261230131306151
5607,0.0621976503109883
5608,0.328956461644782
5612,0.116102280580511
5613,0.00345542501727713
5614,0.165169315825847
5616,0.329647546648238
5625,0.109191430545957
5627,0.321354526606773
5629,0.119557705597789
5634,0.338631651693158
5636,0.395991706979959
5637,0.18728403593642
5640,0.326192121630961
5644,0.238424326192122
5646,0.060124395300622
5648,0.251554941257775
5651,0.114720110573601
5652,0.0165860400829302
5653,0.421561852107809
5657,0.214236351071182
